Member_ID,First_name,Last_name,Membership_Type,Borrowing_Limit,Membership_Duration,Violations
7876,Kevin,Davis,Student Membership,10,1,3
7877,James,Ramirez,Individual Membership,5,4,4
7878,Ashley,Lee,Family Membership,10,1,4
7879,Charles,Brown,Family Membership,10,2,1
7880,Amber,Murray,Individual Membership,5,2,5
7881,Andrew,Smith,Family Membership,10,1,5
7882,Christopher,Jensen,Family Membership,10,5,4
7883,Christina,Smith,Family Membership,10,4,2
7884,Joseph,York,Family Membership,10,4,2
7885,Heather,Williams,Student Membership,10,1,2
7886,Melinda,Evans,Student Membership,10,3,5
7887,Tammy,Smith,Individual Membership,5,5,5
7888,Donald,Coleman,Family Membership,10,1,4
7889,Kevin,Mendez,Family Membership,10,3,1
7890,Trevor,Mendoza,Family Membership,10,5,5
7891,Victoria,Shepard,Student Membership,10,5,2
7892,Gina,Chung,Family Membership,10,1,2
7893,Carmen,Fleming,Individual Membership,5,4,0
7894,Kathleen,Grant,Individual Membership,5,2,2
7895,Morgan,Hall,Family Membership,10,4,2
7896,Jacob,Johnson,Family Membership,10,4,1
7897,Lucas,Chapman,Student Membership,10,4,2
7898,Scott,Roberts,Student Membership,10,5,5
7899,Chad,Lee,Student Membership,10,5,3
7900,Keith,Cummings,Student Membership,10,4,0
7901,Adrian,Gates,Individual Membership,5,4,4
7902,Reginald,Carroll,Family Membership,10,4,4
7903,Lisa,Stewart,Individual Membership,5,3,1
7904,Chad,Brooks,Family Membership,10,1,1
7905,Mark,James,Student Membership,10,2,1
7906,Jessica,Rodriguez,Student Membership,10,5,5
7907,Cassandra,Carter,Family Membership,10,2,5
7908,Jason,Campbell,Family Membership,10,1,2
7909,Roberto,Garrett,Individual Membership,5,5,5
7910,Christian,Campbell,Individual Membership,5,3,1
7911,Bridget,Boyer,Individual Membership,5,2,3
7912,Mitchell,Newman,Family Membership,10,4,1
7913,Joseph,Bowers,Student Membership,10,4,1
7914,Christine,Dillon,Family Membership,10,2,3
7915,Kevin,Davis,Family Membership,10,3,2
7916,Michael,Brown,Student Membership,10,4,2
7917,Laura,Brown,Family Membership,10,1,3
7918,David,Cortez,Student Membership,10,5,3
7919,James,Brown,Family Membership,10,5,1
7920,Jay,Luna,Student Membership,10,1,2
7921,Karen,Stone,Student Membership,10,1,2
7922,Tiffany,Hendrix,Student Membership,10,3,4
7923,Crystal,Hernandez,Family Membership,10,4,4
7924,Gerald,Wright,Family Membership,10,4,0
7925,April,Smith,Family Membership,10,2,0
7926,Deborah,Odom,Family Membership,10,1,5
7927,Sheila,Parker,Family Membership,10,4,4
7928,Craig,Pierce,Student Membership,10,2,4
7929,Timothy,Buchanan,Family Membership,10,5,2
7930,Christopher,Buchanan,Individual Membership,5,4,3
7931,Wesley,Reyes,Individual Membership,5,5,5
7932,Chad,Mata,Student Membership,10,3,2
7933,Emily,Le,Student Membership,10,3,3
7934,Cheryl,Wolfe,Individual Membership,5,5,1
7935,Laura,Gibson,Family Membership,10,2,2
7936,Steven,Taylor,Individual Membership,5,4,5
7937,Joseph,Taylor,Family Membership,10,3,0
7938,Kelly,Gilbert,Student Membership,10,1,3
7939,Justin,Perez,Family Membership,10,2,1
7940,Jennifer,Estes,Individual Membership,5,5,1
7941,Denise,Ramirez,Family Membership,10,2,0
7942,Jeremy,Robinson,Individual Membership,5,2,5
7943,Jeanne,Brown,Student Membership,10,5,5
7944,Sabrina,Johnson,Individual Membership,5,4,1
7945,Philip,Mahoney,Individual Membership,5,1,0
7946,Zachary,Keith,Individual Membership,5,2,5
7947,John,Peck,Student Membership,10,2,0
7948,Courtney,Delgado,Family Membership,10,2,3
7949,Wanda,Jones,Family Membership,10,1,0
7950,Alexis,Berger,Individual Membership,5,1,5
7951,Michael,Benson,Student Membership,10,3,0
7952,Travis,Miller,Student Membership,10,1,1
7953,Diana,English,Student Membership,10,2,5
7954,William,Doyle,Individual Membership,5,3,0
7955,Alexis,Wells,Family Membership,10,3,0
7956,Angelica,Wolfe,Individual Membership,5,1,3
7957,Vanessa,Dudley,Family Membership,10,3,5
7958,John,Tran,Individual Membership,5,2,2
7959,Hannah,Payne,Family Membership,10,4,0
7960,Madeline,Perez,Family Membership,10,4,5
7961,Edward,Allen,Individual Membership,5,5,2
7962,Sandra,Golden,Student Membership,10,3,1
7963,Andre,Jackson,Individual Membership,5,4,2
7964,Gloria,Parks,Individual Membership,5,4,1
7965,George,Cherry,Individual Membership,5,3,2
7966,Jacob,Baird,Student Membership,10,5,3
7967,Candace,Harvey,Family Membership,10,1,3
7968,Jeremy,Harper,Family Membership,10,2,5
7969,Edward,Hall,Individual Membership,5,1,2
7970,David,Lindsey,Family Membership,10,1,2
7971,Stephanie,Williams,Family Membership,10,1,2
7972,Rebecca,Nunez,Family Membership,10,4,3
7973,Ana,Rosario,Student Membership,10,5,0
7974,Natasha,Robertson,Family Membership,10,1,0
7975,Jessica,Roach,Student Membership,10,3,1
7976,Nancy,Parker,Individual Membership,5,5,2
7977,Kimberly,Thornton,Individual Membership,5,1,0
7978,Michael,Jordan,Student Membership,10,1,3
7979,Sarah,Brown,Student Membership,10,3,0
7980,Keith,Cox,Family Membership,10,2,1
7981,Dwayne,Brown,Student Membership,10,4,5
7982,Jacqueline,Galloway,Student Membership,10,2,1
7983,Ashley,Goodman,Student Membership,10,5,5
7984,Robert,Soto,Family Membership,10,4,2
7985,Anne,Vance,Individual Membership,5,5,1
7986,Donald,Patel,Student Membership,10,2,2
7987,Brad,Mcintosh,Individual Membership,5,5,3
7988,Doris,Hernandez,Individual Membership,5,5,3
7989,Deanna,Lowe,Individual Membership,5,3,1
7990,Mary,Simmons,Individual Membership,5,3,0
7991,Catherine,Rodriguez,Individual Membership,5,2,2
7992,Ashley,Mayer,Individual Membership,5,4,2
7993,Erik,Jones,Student Membership,10,2,4
7994,Jennifer,Johnson,Family Membership,10,5,0
7995,Jennifer,Kelly,Individual Membership,5,1,2
7996,James,Murphy,Family Membership,10,2,2
7997,Tracy,Gill,Individual Membership,5,2,0
7998,Megan,Hines,Individual Membership,5,2,5
7999,Juan,Martin,Individual Membership,5,5,3
8000,Ryan,Nelson,Family Membership,10,2,2
8001,Annette,Powers,Individual Membership,5,1,4
8002,Laura,Carter,Family Membership,10,2,2
8003,Amanda,Lopez,Family Membership,10,4,2
8004,Ronald,Martin,Student Membership,10,4,3
8005,Jerry,Lambert,Family Membership,10,1,0
8006,Erin,Vega,Family Membership,10,1,4
8007,Daniel,Hobbs,Family Membership,10,5,4
8008,William,Morris,Individual Membership,5,3,4
8009,Mario,Thompson,Family Membership,10,1,4
8010,Willie,Mullins,Student Membership,10,3,3
8011,Anne,Chen,Individual Membership,5,5,2
8012,Nancy,Shelton,Student Membership,10,2,1
8013,Jacob,Bennett,Individual Membership,5,5,2
8014,Kenneth,Hill,Individual Membership,5,1,0
8015,Robert,Solomon,Individual Membership,5,1,1
8016,Jon,Alexander,Student Membership,10,1,4
8017,Mark,Everett,Individual Membership,5,3,0
8018,Michael,Delgado,Individual Membership,5,1,0
8019,Samuel,Thompson,Family Membership,10,4,1
8020,Lydia,Mcconnell,Student Membership,10,4,1
8021,Jennifer,Warren,Individual Membership,5,2,3
8022,Kaitlyn,Armstrong,Student Membership,10,3,4
8023,Emily,Rose,Family Membership,10,1,4
8024,Patrick,Kelley,Family Membership,10,1,2
8025,John,Kemp,Individual Membership,5,1,1
8026,Justin,Ortega,Student Membership,10,1,3
8027,Frederick,Haynes,Student Membership,10,5,5
8028,Tyler,Harrison,Individual Membership,5,2,4
8029,Molly,Salazar,Student Membership,10,4,2
8030,Albert,Villa,Family Membership,10,2,0
8031,Wendy,Jackson,Student Membership,10,4,1
8032,Christopher,Cunningham,Student Membership,10,5,0
8033,Richard,Mcdonald,Family Membership,10,1,0
8034,Lisa,Smith,Family Membership,10,2,1
8035,Laurie,Johnson,Student Membership,10,4,4
8036,Nicholas,Moore,Student Membership,10,3,0
8037,Dorothy,Beck,Student Membership,10,5,4
8038,Steven,Becker,Family Membership,10,5,2
8039,Thomas,Le,Family Membership,10,5,4
8040,Robert,Hernandez,Student Membership,10,2,2
8041,Kendra,Medina,Family Membership,10,1,0
8042,Melanie,Hall,Family Membership,10,3,2
8043,Rodney,Morton,Student Membership,10,2,2
8044,Melissa,Martin,Family Membership,10,3,5
8045,Joel,Leonard,Individual Membership,5,5,2
8046,James,Crawford,Family Membership,10,4,5
8047,Maria,Bennett,Student Membership,10,3,1
8048,Kenneth,Young,Family Membership,10,2,0
8049,David,Hall,Family Membership,10,4,2
8050,Diana,Rubio,Student Membership,10,5,5
8051,Cameron,Jackson,Family Membership,10,4,4
8052,Kevin,Thornton,Family Membership,10,2,4
8053,Andre,Thomas,Individual Membership,5,4,5
8054,Renee,Moore,Individual Membership,5,5,1
8055,Rebecca,Carpenter,Student Membership,10,2,3
8056,Jenny,Rose,Individual Membership,5,2,5
8057,Harry,Morgan,Student Membership,10,1,5
8058,Amber,Gardner,Family Membership,10,4,1
8059,Suzanne,Kent,Individual Membership,5,5,0
8060,Charles,Ward,Individual Membership,5,4,3
8061,John,Sanders,Student Membership,10,1,5
8062,Sydney,Glover,Individual Membership,5,2,1
8063,Samantha,Martinez,Individual Membership,5,5,3
8064,Haley,Gill,Student Membership,10,3,2
8065,Kayla,Frank,Student Membership,10,5,3
8066,Dawn,Todd,Family Membership,10,4,0
8067,Patrick,Rojas,Individual Membership,5,3,2
8068,Tim,Brown,Family Membership,10,5,1
8069,David,Chen,Student Membership,10,2,1
8070,Rachel,Nichols,Family Membership,10,5,2
8071,John,Mejia,Family Membership,10,5,4
8072,James,Roberson,Family Membership,10,5,1
8073,Aaron,Tran,Family Membership,10,2,2
8074,Barbara,Freeman,Student Membership,10,1,0
8075,Amber,Sanchez,Family Membership,10,5,4
8076,Matthew,Chen,Student Membership,10,3,3
8077,James,Weber,Individual Membership,5,3,0
8078,Brian,Wong,Individual Membership,5,3,0
8079,Sara,Weber,Student Membership,10,5,2
8080,Debra,Shea,Family Membership,10,4,1
8081,Aaron,Edwards,Family Membership,10,5,2
8082,Benjamin,Hammond,Individual Membership,5,2,5
8083,Robert,Brady,Individual Membership,5,3,2
8084,Morgan,Mcneil,Individual Membership,5,3,2
8085,Shannon,Foster,Individual Membership,5,5,0
8086,Christine,Jenkins,Student Membership,10,4,4
8087,Darren,Sims,Student Membership,10,2,5
8088,Dylan,Hamilton,Student Membership,10,5,4
8089,Joshua,Lee,Individual Membership,5,1,1
8090,Matthew,Fritz,Student Membership,10,2,2
8091,Alison,Williams,Student Membership,10,3,3
8092,Matthew,Willis,Student Membership,10,2,1
8093,Jon,Kennedy,Student Membership,10,4,2
8094,Karen,Oliver,Family Membership,10,4,4
8095,Jaclyn,Simpson,Family Membership,10,5,2
8096,Peter,Conway,Student Membership,10,3,5
8097,Andrew,Smith,Family Membership,10,3,0
8098,Jeanne,Woods,Family Membership,10,4,0
8099,Mackenzie,Herrera,Family Membership,10,4,3
8100,John,Werner,Student Membership,10,2,1
8101,Ryan,Le,Student Membership,10,5,1
8102,John,Hammond,Individual Membership,5,1,0
8103,Brittany,Jennings,Student Membership,10,3,5
8104,Dennis,Pacheco,Family Membership,10,3,1
8105,Christine,Morgan,Student Membership,10,5,4
8106,Brett,King,Individual Membership,5,4,5
8107,Stephen,Torres,Family Membership,10,5,3
8108,Jennifer,Miller,Family Membership,10,5,1
8109,Charles,Ramos,Individual Membership,5,2,1
8110,Angela,Castillo,Individual Membership,5,1,5
8111,Tiffany,Ashley,Family Membership,10,4,3
8112,Jessica,Kelley,Individual Membership,5,2,2
8113,Martha,Sanchez,Student Membership,10,1,0
8114,David,Hammond,Family Membership,10,1,1
8115,Allison,Craig,Individual Membership,5,4,5
8116,Ashlee,Walker,Individual Membership,5,4,4
8117,Erica,Thomas,Family Membership,10,5,2
8118,Michelle,Gates,Family Membership,10,5,2
8119,Randy,Sellers,Individual Membership,5,1,2
8120,David,Wilson,Individual Membership,5,4,2
8121,Anthony,Riley,Individual Membership,5,4,3
8122,Steven,Weeks,Student Membership,10,2,3
8123,Carrie,Sutton,Family Membership,10,5,2
8124,Amy,Mcclure,Student Membership,10,1,0
8125,Thomas,Mitchell,Individual Membership,5,5,2
8126,Mark,Ellis,Family Membership,10,3,2
8127,Derrick,Silva,Individual Membership,5,2,4
8128,Jacob,Lopez,Individual Membership,5,4,2
8129,Shannon,Griffin,Individual Membership,5,3,2
8130,Kimberly,Green,Individual Membership,5,3,5
8131,Heather,Macias,Family Membership,10,5,2
8132,Rhonda,Gonzales,Individual Membership,5,5,4
8133,Denise,Allen,Individual Membership,5,2,2
8134,Jose,Sanders,Individual Membership,5,4,3
8135,Jackson,Cook,Student Membership,10,4,4
8136,Regina,Matthews,Student Membership,10,4,5
8137,Michael,Cooper,Student Membership,10,5,1
8138,Jessica,Huffman,Family Membership,10,5,5
8139,Jesus,Dillon,Individual Membership,5,4,0
8140,Linda,Pittman,Individual Membership,5,5,3
8141,Anthony,Castillo,Individual Membership,5,2,4
8142,Carla,Carr,Family Membership,10,3,4
8143,Debra,Wagner,Student Membership,10,3,1
8144,Jennifer,Berger,Individual Membership,5,1,5
8145,Christina,Haley,Individual Membership,5,3,3
8146,Kimberly,Fernandez,Individual Membership,5,3,2
8147,Rebecca,Rivera,Individual Membership,5,4,5
8148,Autumn,Anderson,Student Membership,10,5,2
8149,Elizabeth,Sanchez,Student Membership,10,1,2
8150,Vicki,Meadows,Family Membership,10,3,5
8151,Susan,Green,Individual Membership,5,4,1
8152,Patricia,Taylor,Family Membership,10,2,2
8153,Jason,Steele,Family Membership,10,3,4
8154,Michael,Wu,Individual Membership,5,1,3
8155,Steve,Bailey,Individual Membership,5,1,4
8156,Brad,King,Family Membership,10,4,3
8157,Christy,Taylor,Student Membership,10,4,5
8158,Rebecca,Compton,Student Membership,10,1,3
8159,Heather,Simmons,Family Membership,10,3,1
8160,Jennifer,Adams,Individual Membership,5,4,2
8161,Teresa,Conrad,Student Membership,10,1,0
8162,Crystal,Watson,Family Membership,10,1,4
8163,Pamela,Wong,Student Membership,10,3,3
8164,Benjamin,Richards,Student Membership,10,2,2
8165,Juan,Howe,Family Membership,10,1,3
8166,Melinda,Miranda,Individual Membership,5,5,4
8167,Donna,Scott,Student Membership,10,2,3
8168,Michael,Davidson,Family Membership,10,2,0
8169,Dean,Peterson,Individual Membership,5,5,3
8170,Ryan,Johnson,Student Membership,10,3,2
8171,Bradley,Clements,Student Membership,10,3,1
8172,Benjamin,Barry,Family Membership,10,4,2
8173,Betty,Alvarez,Family Membership,10,4,1
8174,Hayley,Williams,Family Membership,10,2,0
8175,Ariana,West,Family Membership,10,4,4
8176,Thomas,Trevino,Family Membership,10,1,0
8177,Sarah,Baker,Student Membership,10,4,5
8178,Matthew,Page,Family Membership,10,4,0
8179,Melanie,Bradley,Family Membership,10,5,4
8180,Caleb,Goodwin,Individual Membership,5,4,0
8181,Jeffrey,Davis,Individual Membership,5,5,1
8182,Bethany,Austin,Family Membership,10,3,5
8183,Christopher,Davis,Family Membership,10,1,4
8184,Kevin,Miranda,Individual Membership,5,1,4
8185,Rebecca,Woodard,Student Membership,10,1,1
8186,Brittany,Lang,Student Membership,10,3,3
8187,Crystal,Rollins,Family Membership,10,3,0
8188,Melissa,Collins,Student Membership,10,5,0
8189,Briana,Graham,Student Membership,10,3,5
8190,Brian,Norton,Individual Membership,5,3,4
8191,Amy,Clayton,Individual Membership,5,3,2
8192,Mckenzie,Edwards,Family Membership,10,3,4
8193,Amy,Payne,Individual Membership,5,2,4
8194,Jean,Torres,Student Membership,10,4,4
8195,Ryan,Forbes,Student Membership,10,5,2
8196,Tonya,Richardson,Student Membership,10,5,2
8197,Mark,Scott,Individual Membership,5,2,4
8198,Elizabeth,Lewis,Individual Membership,5,1,5
8199,Justin,Cole,Individual Membership,5,4,1
8200,Michael,Lee,Individual Membership,5,1,3
8201,Eric,Gay,Student Membership,10,1,2
8202,Jonathan,Rodriguez,Family Membership,10,3,3
8203,Angela,Gilbert,Family Membership,10,3,4
8204,Elizabeth,Rowland,Family Membership,10,4,1
8205,Brandon,Garrison,Student Membership,10,5,1
8206,Emma,Bates,Student Membership,10,1,5
8207,Marie,Doyle,Family Membership,10,3,1
8208,Robert,Delgado,Student Membership,10,3,2
8209,David,Irwin,Individual Membership,5,2,0
8210,Amanda,Miller,Individual Membership,5,2,1
8211,Thomas,Harris,Student Membership,10,3,5
8212,Heidi,Moore,Individual Membership,5,4,2
8213,Ronald,Taylor,Individual Membership,5,2,2
8214,Chloe,Lee,Family Membership,10,5,0
8215,Jorge,Reynolds,Student Membership,10,3,1
8216,Tony,Crawford,Student Membership,10,5,5
8217,Ralph,Cervantes,Individual Membership,5,5,0
8218,Rebecca,Kennedy,Student Membership,10,4,0
8219,John,Adams,Student Membership,10,3,5
8220,Christopher,Hayes,Student Membership,10,5,2
8221,Diane,Chan,Individual Membership,5,4,0
8222,Kyle,Bush,Individual Membership,5,4,3
8223,Ryan,Hogan,Student Membership,10,2,4
8224,Sydney,Johnston,Student Membership,10,1,2
8225,Katie,Rodgers,Student Membership,10,2,5
8226,John,Wilson,Individual Membership,5,5,4
8227,Brandon,Guerrero,Family Membership,10,3,2
8228,Sarah,Christensen,Family Membership,10,3,5
8229,Kevin,Copeland,Student Membership,10,3,1
8230,Brittany,Howell,Family Membership,10,2,0
8231,Jonathan,Zimmerman,Individual Membership,5,4,5
8232,Don,Schmidt,Individual Membership,5,5,4
8233,Jason,Torres,Family Membership,10,5,5
8234,Michael,Trujillo,Student Membership,10,2,4
8235,Brittany,Smith,Family Membership,10,2,0
8236,Desiree,Adams,Individual Membership,5,2,4
8237,Rachel,Jimenez,Individual Membership,5,2,2
8238,Kenneth,Davis,Student Membership,10,3,4
8239,Penny,Meyer,Student Membership,10,5,2
8240,Angela,Robinson,Individual Membership,5,5,4
8241,Sean,Paul,Individual Membership,5,3,1
8242,Roger,Villegas,Student Membership,10,1,4
8243,Amber,Johnson,Family Membership,10,4,4
8244,Dana,Solis,Family Membership,10,5,0
8245,Dorothy,Smith,Student Membership,10,3,3
8246,Gary,Hernandez,Family Membership,10,1,0
8247,Kenneth,Hall,Student Membership,10,1,2
8248,David,Garcia,Individual Membership,5,2,3
8249,Jeremy,Campbell,Student Membership,10,4,3
8250,Cory,Silva,Family Membership,10,4,4
8251,Paul,Shepard,Family Membership,10,4,1
8252,Tiffany,Stewart,Individual Membership,5,1,1
8253,Maria,Olsen,Individual Membership,5,1,2
8254,Christopher,Ramirez,Family Membership,10,2,2
8255,Edward,Rhodes,Individual Membership,5,2,4
8256,Sarah,Simmons,Family Membership,10,3,1
8257,Bobby,Curtis,Individual Membership,5,3,1
8258,Anthony,Peters,Student Membership,10,1,3
8259,Tina,Velasquez,Student Membership,10,5,5
8260,Amy,Williams,Student Membership,10,3,3
8261,Kyle,Johnson,Family Membership,10,5,4
8262,Ronald,Peterson,Family Membership,10,1,0
8263,Alexander,Black,Family Membership,10,3,4
8264,Melissa,Rogers,Student Membership,10,4,2
8265,Teresa,Hull,Family Membership,10,4,4
8266,Ashley,Hart,Individual Membership,5,2,2
8267,Bryan,Thompson,Student Membership,10,3,1
8268,Amanda,Shelton,Individual Membership,5,2,0
8269,Katherine,Vasquez,Student Membership,10,5,0
8270,David,Salazar,Student Membership,10,4,4
8271,Sandra,Hernandez,Student Membership,10,3,2
8272,Maria,Baker,Student Membership,10,4,3
8273,Dennis,Taylor,Individual Membership,5,1,4
8274,Charles,Williams,Individual Membership,5,3,3
8275,Brandon,Cross,Individual Membership,5,2,1
8276,John,Green,Family Membership,10,3,4
8277,Joseph,Rosales,Family Membership,10,5,2
8278,Lisa,Nguyen,Individual Membership,5,2,5
8279,Martin,Acevedo,Individual Membership,5,5,4
8280,Rodney,Mueller,Family Membership,10,1,5
8281,Matthew,Chung,Family Membership,10,1,4
8282,Jeffrey,Silva,Individual Membership,5,5,5
8283,Angela,Bailey,Family Membership,10,1,3
8284,James,Bruce,Individual Membership,5,2,5
8285,Laura,Santana,Family Membership,10,2,5
8286,Dawn,Andrews,Individual Membership,5,5,4
8287,Mary,Phillips,Family Membership,10,4,5
8288,Joshua,Johnson,Family Membership,10,2,5
8289,Steven,Singh,Student Membership,10,5,3
8290,Mary,Coleman,Individual Membership,5,4,4
8291,Robert,Perez,Student Membership,10,1,5
8292,Melissa,Villa,Student Membership,10,5,4
8293,Cindy,Henson,Individual Membership,5,5,1
8294,Joseph,Davis,Family Membership,10,5,5
8295,Matthew,Jackson,Student Membership,10,3,5
8296,Rebecca,Frazier,Family Membership,10,2,4
8297,Brian,Peterson,Individual Membership,5,5,2
8298,Monica,Barnett,Individual Membership,5,4,0
8299,Jonathan,Freeman,Individual Membership,5,5,2
8300,Ryan,Allen,Individual Membership,5,1,4
